MaxCarbonBudget,MinCarbonBudget,AVGCarbonBudget 
10301828.616,443414.516,5372621.566000001
7959964.8209999995,344570.481,4152267.6509999996
7059762.435999999,322261.774,3691012.1049999995
7993827.873,353280.987,4173554.4299999997
11443315.5,492546.75,5967931.125
11661260.129999999,511379.01,6086319.569999999
13808686.598000001,603640.72,7206163.659000001
16372096.363999996,701283.1669999999,8536689.765499998
21466670.588,932597.7,11199634.144
25910308.512000002,1124017.884,13517163.198
29231148.672,1279393.968,15255271.319999998
31800957.696,1377520.128,16589238.911999999
30326941.207999997,1318169.946,15822555.576999998
31919620.775999993,1375637.166,16647628.970999997
35483327.0,1534852.62,18509089.81
35449508.925,1553890.7969999998,18501699.860999998
33291475.14,1449481.8140000002,17370478.477
30015054.869999997,1311310.4100000001,15663182.639999999
26969726.417999998,1174106.174,14071916.295999998
28466734.799999997,1247790.432,14857262.615999999
30506394.810000002,1332578.31,15919486.56
29555516.032,1282151.024,15418833.528
23397408.467999995,1026525.78,12211967.123999998
18073754.06,774172.0550000002,9423963.0575
12366174.779999997,543866.58,6455020.679999999
10078754.673,450802.13100000005,5264778.402000001
8169766.794,377781.78799999994,4273774.291
6551364.540000001,281930.208,3416647.3740000003
6494572.7639999995,289819.87599999993,3392196.32
6587924.778,295495.128,3441709.9529999997
8648664.465,382195.875,4515430.17
13814274.590999998,600847.394,7207560.992499999
22022980.428999998,962325.793,11492653.111
27812803.878999997,1200103.834,14506453.856499998
31551177.89999999,1376836.23,16464007.064999996
32739995.461999997,1436335.9,17088165.680999998
32546288.880000003,1409359.749,16977824.3145
33815509.01,1453411.431,17634460.2205
37162753.856,1615290.6719999998,19389022.264
39019019.975999996,1681599.366,20350309.670999996
36689324.247999996,1609332.37,19149328.308999997
33501073.759999998,1456325.248,17478699.504
31336948.799999997,1365383.2,16351165.999999998
29757112.108999997,1310600.526,15533856.317499999
29496268.329,1299418.428,15397843.3785
29949982.724999998,1306966.2,15628474.462499999
26974617.498,1192373.47,14083495.484
19692568.259999998,864220.428,10278394.343999999
14212892.139999999,625085.54,7418988.84
10906424.1,474803.1599999999,5690613.63
9330128.125,400536.625,4865332.375
7761362.364999999,358403.02499999997,4059882.695
6878134.387999999,301524.914,3589829.6509999996
6769653.164000001,305693.588,3537673.376
8681274.116999999,387056.33499999996,4534165.226
13862947.399999999,625075.7960000001,7244011.597999999
22676114.519999996,1000919.205,11838516.862499997
26877532.601999998,1183774.428,14030653.514999999
30786009.875999995,1325101.026,16055555.450999998
30608219.479999997,1338242.5850000002,15973231.032499999
28409462.356,1224786.662,14817124.509
28691618.862999998,1246137.769,14968878.316
30945950.75,1341420.52,16143685.635
29405880.085,1291304.301,15348592.193
27539491.374999996,1193300.625,14366395.999999998
25105321.242,1099047.672,13102184.456999999
22848409.683,998394.1109999999,11923401.897
23277176.305,1017129.6849999998,12147152.995
23968896.252,1032817.188,12500856.72
24123242.395999998,1056054.736,12589648.566
21265146.615999997,916312.9039999999,11090729.759999998
15789093.083999999,687365.611,8238229.347499999
10783486.224,482084.076,5632785.149999999
7904225.499999998,345800.7,4125013.099999999
6070154.609999999,274662.976,3172408.7929999996
4410581.756,190461.376,2300521.566
4101672.45,183711.86,2142692.1550000003
4135965.99,178672.02,2157319.005
4322084.347999999,186639.80800000002,2254362.0779999997
5038271.406,222647.85000000003,2630459.628
6626004.365,296367.655,3461186.0100000002
8590460.67,383163.21,4486811.94
10264133.519999998,452937.22199999995,5358535.370999998
10365502.139999999,459723.044,5412612.591999999
10723710.918,462600.278,5593155.598
11206549.93,486223.41,5846386.67
13230319.706999999,571395.174,6900857.4405
15339355.614,671830.632,8005593.123
17477816.033999994,762985.3559999999,9120400.694999997
18635882.387999997,803916.148,9719899.268
19108109.208,843428.157,9975768.682500001
18918812.384999994,817071.5699999998,9867941.977499997
21605755.482,941073.408,11273414.445
21219311.887999997,933094.9639999999,11076203.425999999
21211198.242999997,933715.3059999999,11072456.774499997
17635939.663999997,755418.6919999999,9195679.178
14529403.485,624415.7069999999,7576909.596
11732487.299999999,529014.0420000001,6130750.670999999
10090144.827,431411.736,5260778.2815
8861163.243,401433.182,4631298.2125
7972435.071,355452.60500000004,4163943.8380000005
7866325.248,361361.27999999997,4113843.264
9263315.375,397668.395,4830491.885
9500105.79,439298.58,4969702.185
11918402.454999998,521416.28699999995,6219909.370999999
15158233.42,663076.645,7910655.0325
19097359.776,839032.392,9968196.084
21156983.309999995,939168.744,11048076.026999997
21820269.158999998,950416.8960000001,11385343.0275
22205781.288000003,966214.6560000001,11585997.972000001
23460522.89,1019100.712,12239811.801
23906570.327999998,1040219.1359999999,12473394.731999999
26470204.827,1161083.775,13815644.300999999
28482800.033999998,1242940.848,14862870.441
28356384.185999997,1234468.248,14795426.216999998
29082146.856999997,1252758.917,15167452.886999998
27981921.792000003,1211682.736,14596802.264000002
25803856.055,1120830.6400000001,13462343.3475
20745475.255000003,913698.57,10829586.912500001
15264902.454999998,667173.98,7966038.217499999
10057175.425,427886.24,5242530.8325000005
7730860.744999998,338216.193,4034538.468999999
6448499.129999999,282285.66,3365392.3949999996
4924504.755,219560.02500000002,2572032.39
4711770.5309999995,203546.538,2457658.5344999996
5423275.051999999,249946.06,2836610.5559999994
7228549.217,318805.984,3773677.6005
10600559.969999999,451004.73600000003,5525782.352999999
16724895.175999999,736228.592,8730561.884
21289405.950000003,933184.548,11111295.249000002
23895842.365999997,1042398.83,12469120.597999997
25398086.111999996,1101978.486,13250032.298999999
25357234.619999997,1110000.8900000001,13233617.754999999
27123043.919999994,1176821.385,14149932.652499998
30258867.321999997,1320030.2459999998,15789448.783999998
29625672.96,1294091.136,15459882.048
28781125.398000002,1259880.081,15020502.739500001
24730401.9,1084014.696,12907208.297999999
22812986.781,993141.7080000001,11903064.2445
23120705.191999998,1016173.956,12068439.574
23124378.948,996045.2519999999,12060212.1
22851606.897999994,992595.1039999999,11922101.000999996
19798147.367999997,871975.152,10335061.259999998
14178980.318,621762.832,7400371.575
9659382.208,417199.272,5038290.74
6845289.011,299808.868,3572548.9395
5730990.282,251382.51,2991186.3959999997
4954356.845,213943.12,2584149.9825
4896364.66,214647.73,2555506.1950000003
5346524.990999999,239813.316,2793169.1534999995
7431413.0,319025.96,3875219.48
10784426.895,475910.424,5630168.6595
19543433.729999997,846841.14,10195137.434999999
22753858.115,988248.245,11871053.18
25911368.658,1118314.26,13514841.459
26021678.68,1136663.588,13579171.134
23905366.82,1039054.2150000001,12472210.5175
22926960.055999994,995428.6159999999,11961194.335999997
24885945.656,1074985.912,12980465.784
24528723.321000002,1058737.7079999999,12793730.514500001
23004480.653999995,1002124.788,12003302.720999997
19577889.216000002,852623.1359999999,10215256.176
17046437.498999998,746468.0859999999,8896452.792499999
15203330.533999998,660312.842,7931821.687999999
13402808.077999998,577820.8809999999,6990314.4794999985
12160529.514,529846.821,6345188.1675
10335450.572999999,453452.20499999996,5394451.3889999995
7666094.43,331554.55499999993,3998824.4924999997
5390645.039999999,233370.71999999997,2812007.8799999994
4317364.863,184592.184,2250978.5235
3616777.7499999995,155266.03,1886021.8899999997
3216217.716,134844.624,1675531.17
3361918.2059999993,152411.124,1757164.6649999996
4024692.3389999997,180523.76400000002,2102608.0515
5428158.402000001,241271.01499999998,2834714.7085
8757228.7,394860.598,4576044.648999999
15080950.62,657016.62,7868983.619999999
18821838.84,819277.256,9820558.048
21696880.128,931392.0,11314136.064
22100673.573,966021.804,11533347.6885
20837014.716000002,907336.9199999999,10872175.818
23095692.603999995,1003861.473,12049777.038499998
26772832.664999995,1160626.097,13966729.380999997
30026556.558,1313711.832,15670134.194999998
28135066.736,1220731.283,14677899.0095
24218321.597999997,1065070.107,12641695.8525
21317873.845999997,926769.2609999999,11122321.553499999
18896712.725999996,809982.588,9853347.656999998
19158717.314,825230.7860000001,9991974.049999999
19338351.702999998,832968.247,10085659.975
17136914.601999998,742551.51,8939733.056
14128212.096,616760.064,7372486.08
10765713.12,470931.72,5618322.42
8447186.621999998,374326.099,4410756.360499999
7311302.052999999,322241.92199999996,3816771.9875
6513050.368999999,287820.27499999997,3400435.3219999997
6329197.602,290749.09500000003,3309973.3485
7174894.166999999,319894.08499999996,3747394.1259999997
9039702.36,409029.37599999993,4724365.868
13963555.925,594084.6400000001,7278820.282500001
21808742.4,948905.9839999999,11378824.192
27649897.457999997,1203716.8939999999,14426807.175999999
31297875.325999998,1352850.433,16325362.879499998
34224516.76799999,1484798.256,17854657.511999995
33162064.0,1431144.0,17296604.0
33821743.34,1459719.7999999998,17640731.57
36138950.147999994,1557477.2429999998,18848213.695499998
35402388.143999994,1538775.828,18470581.985999998
33075241.649999995,1431073.05,17253157.349999998
27864831.845999993,1194389.148,14529610.496999998
24495120.375,1064165.625,12779643.0
22714532.001,994106.925,11854319.463
22780245.82,996355.9920000001,11888300.906
22028173.427,961271.944,11494722.6855
18565663.652999997,804473.1539999999,9685068.403499998
13047509.253999999,565108.166,6806308.709999999
11340494.28,498875.41500000004,5919684.8475
11788294.167999998,514612.11199999996,6151453.139999999
9521727.336,418866.723,4970297.029499999
8378553.1559999995,364839.72000000003,4371696.438
4625163.072,203986.94399999996,2414575.008
3294307.584,147008.256,1720657.92
4579110.75,196578.38999999998,2387844.57
7684670.106999999,331272.224,4007971.1654999997
11765857.083999999,511200.09199999995,6138528.5879999995
13271429.21,582790.0260000001,6927109.618000001
13724111.254,602090.3,7163100.777000001
12609488.64,548041.2,6578764.92
10510091.355,452029.91000000003,5481060.6325
9822542.1,430554.26399999997,5126548.182
10595002.681999998,456362.618,5525682.649999999
11867285.384999998,516559.359,6191922.371999999
11806335.980999999,512914.275,6159625.128
11438388.756,497705.47199999995,5968047.113999999
10334185.651999999,450967.88100000005,5392576.7665
9550937.025,417341.925,4984139.475000001
9240319.283,406866.652,4823592.9675
8712824.049,379501.05600000004,4546162.5525
7457904.740999999,324911.04099999997,3891407.891
6388619.775999999,277171.97199999995,3332895.8739999994
4777734.276,213592.299,2495663.2874999996
3808742.55,166628.07,1987685.3099999998
3114931.448,137380.096,1626155.7719999999
2475869.139,110507.98500000002,1293188.562
2033847.5039999997,91226.304,1062536.9039999999
2300095.622,106213.47,1203154.546
2050078.8599999996,91822.00799999999,1070950.434
2257298.155,104237.175,1180767.6649999998
2914923.4529999993,130082.628,1522503.0404999997
4092703.808,176429.05599999998,2134566.432
5646798.903999999,247488.83399999997,2947143.8689999995
6851348.176999999,299379.50899999996,3575363.8429999994
7204000.328,314371.434,3759185.881
7507871.925000001,331877.247,3919874.586
9286736.729999999,403406.184,4845071.4569999995
11310404.608,497883.13599999994,5904143.8719999995
12416580.650999999,540837.4269999999,6478709.038999999
12984505.572999999,571729.412,6778117.4925
13190558.4,573925.794,6882242.097
13393987.2,582777.0519999999,6988382.125999999
14162762.505,623443.7100000001,7393103.107500001
15484984.505999997,677704.05,8081344.277999999
15076648.111000001,653289.798,7864968.954500001
12529104.21,535691.28,6532397.745
10274050.639999997,445806.64999999997,5359928.644999999
8502379.769,366522.208,4434450.9885
7487961.488999998,324138.429,3906049.958999999
5489255.25,235650.33000000002,2862452.79
5057428.239,225486.445,2641457.342
5313723.82,244897.10000000003,2779310.46
5570359.62,239713.824,2905036.722
6539499.225,291564.875,3415532.05
7340083.125,315105.225,3827594.175
10599524.719999999,477006.55999999994,5538265.64
14290246.416000001,622110.47,7456178.443000001
18007855.200000003,783528.057,9395691.628500002
20325437.209,883017.975,10604227.592
20110547.856,882319.76,10496433.808
22367022.509999998,969393.8400000001,11668208.174999999
22677145.243999995,989591.968,11833368.605999997
22254669.81,962211.1500000001,11608440.479999999
23222255.112,1010958.8159999999,12116606.964
23207251.395000003,1003513.74,12105382.5675
