Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-02-21 08:00:00,Germany,Germany,DE,183.65,230.03,79.68,74.36,entsoe.eu,false,
2022-02-21 09:00:00,Germany,Germany,DE,177.5,223.22,80.63,75.61,entsoe.eu,false,
2022-02-21 10:00:00,Germany,Germany,DE,182.64,228.95,80.12,75.39,entsoe.eu,false,
2022-02-21 11:00:00,Germany,Germany,DE,185.73,232.83,79.34,74.66,entsoe.eu,false,
2022-02-21 12:00:00,Germany,Germany,DE,188.71,235.84,79.05,74.25,entsoe.eu,false,
2022-02-21 13:00:00,Germany,Germany,DE,209.89,258.44,77.02,71.96,entsoe.eu,false,
2022-02-21 14:00:00,Germany,Germany,DE,225.84,274.79,75.91,70.57,entsoe.eu,false,
2022-02-21 15:00:00,Germany,Germany,DE,240.71,290.64,74.26,68.7,entsoe.eu,false,
2022-02-21 16:00:00,Germany,Germany,DE,258.12,307.51,73.67,68.27,entsoe.eu,false,
2022-02-21 17:00:00,Germany,Germany,DE,259.16,307.58,74.4,69.15,entsoe.eu,false,
2022-02-21 18:00:00,Germany,Germany,DE,258.42,307.2,74.09,68.73,entsoe.eu,false,
2022-02-21 19:00:00,Germany,Germany,DE,247.75,297.13,74.14,68.57,entsoe.eu,false,
2022-02-21 20:00:00,Germany,Germany,DE,235.98,285.02,74.89,69.11,entsoe.eu,false,
2022-02-21 21:00:00,Germany,Germany,DE,239.2,288.89,74.39,68.49,entsoe.eu,false,
2022-02-21 22:00:00,Germany,Germany,DE,232.27,281.29,75.19,69.18,entsoe.eu,false,
2022-02-21 23:00:00,Germany,Germany,DE,221.79,270.16,76.34,70.12,entsoe.eu,false,
2022-02-22 00:00:00,Germany,Germany,DE,218.55,267.04,76.62,70.22,entsoe.eu,false,
2022-02-22 01:00:00,Germany,Germany,DE,213.65,261.92,77.06,70.63,entsoe.eu,false,
2022-02-22 02:00:00,Germany,Germany,DE,231.75,281.11,75.35,68.89,entsoe.eu,false,
2022-02-22 03:00:00,Germany,Germany,DE,246.69,297.3,73.75,67.3,entsoe.eu,false,
2022-02-22 04:00:00,Germany,Germany,DE,271.72,324.11,71.0,64.56,entsoe.eu,false,
2022-02-22 05:00:00,Germany,Germany,DE,305.98,359.41,68.51,62.76,entsoe.eu,false,
2022-02-22 06:00:00,Germany,Germany,DE,345.66,401.77,65.1,59.48,entsoe.eu,false,
2022-02-22 07:00:00,Germany,Germany,DE,364.02,422.54,63.03,57.28,entsoe.eu,false,
2022-02-22 08:00:00,Germany,Germany,DE,349.8,409.61,63.41,57.89,entsoe.eu,false,
2022-02-22 09:00:00,Germany,Germany,DE,331.98,391.13,64.69,59.39,entsoe.eu,false,
2022-02-22 10:00:00,Germany,Germany,DE,315.42,374.16,65.77,60.59,entsoe.eu,false,
2022-02-22 11:00:00,Germany,Germany,DE,310.0,367.0,66.69,61.65,entsoe.eu,false,
2022-02-22 12:00:00,Germany,Germany,DE,307.08,363.45,67.1,62.02,entsoe.eu,false,
2022-02-22 13:00:00,Germany,Germany,DE,319.29,376.38,65.9,60.68,entsoe.eu,false,
2022-02-22 14:00:00,Germany,Germany,DE,337.59,395.22,64.53,59.17,entsoe.eu,false,
2022-02-22 15:00:00,Germany,Germany,DE,345.14,402.13,64.03,58.76,entsoe.eu,false,
2022-02-22 16:00:00,Germany,Germany,DE,338.64,393.62,65.2,60.12,entsoe.eu,false,
2022-02-22 17:00:00,Germany,Germany,DE,325.14,378.65,66.41,61.45,entsoe.eu,false,
2022-02-22 18:00:00,Germany,Germany,DE,302.57,354.93,67.89,62.92,entsoe.eu,false,
2022-02-22 19:00:00,Germany,Germany,DE,276.64,327.15,70.56,65.4,entsoe.eu,false,
2022-02-22 20:00:00,Germany,Germany,DE,260.3,309.54,72.49,67.17,entsoe.eu,false,
2022-02-22 21:00:00,Germany,Germany,DE,258.19,307.47,72.81,67.3,entsoe.eu,false,
2022-02-22 22:00:00,Germany,Germany,DE,248.39,297.17,73.9,68.23,entsoe.eu,false,
2022-02-22 23:00:00,Germany,Germany,DE,246.11,294.65,74.28,68.5,entsoe.eu,false,
2022-02-23 00:00:00,Germany,Germany,DE,255.96,305.57,73.32,67.48,entsoe.eu,false,
2022-02-23 01:00:00,Germany,Germany,DE,270.65,321.97,71.8,65.81,entsoe.eu,false,
2022-02-23 02:00:00,Germany,Germany,DE,284.08,336.49,70.39,64.43,entsoe.eu,false,
2022-02-23 03:00:00,Germany,Germany,DE,314.56,369.01,67.37,61.47,entsoe.eu,false,
2022-02-23 04:00:00,Germany,Germany,DE,334.62,390.93,65.13,59.26,entsoe.eu,false,
2022-02-23 05:00:00,Germany,Germany,DE,351.35,408.54,63.64,58.11,entsoe.eu,false,
2022-02-23 06:00:00,Germany,Germany,DE,358.43,416.04,63.41,57.97,entsoe.eu,false,
2022-02-23 07:00:00,Germany,Germany,DE,354.06,411.91,63.86,58.51,entsoe.eu,false,
2022-02-23 08:00:00,Germany,Germany,DE,322.31,381.49,65.32,60.16,entsoe.eu,false,
2022-02-23 09:00:00,Germany,Germany,DE,298.44,356.16,67.76,62.78,entsoe.eu,false,
2022-02-23 10:00:00,Germany,Germany,DE,282.81,339.24,69.66,64.86,entsoe.eu,false,
2022-02-23 11:00:00,Germany,Germany,DE,261.08,316.07,71.97,67.28,entsoe.eu,false,
2022-02-23 12:00:00,Germany,Germany,DE,259.94,314.62,72.1,67.36,entsoe.eu,false,
2022-02-23 13:00:00,Germany,Germany,DE,277.71,334.16,69.99,65.02,entsoe.eu,false,
2022-02-23 14:00:00,Germany,Germany,DE,325.96,386.05,64.85,59.62,entsoe.eu,false,
2022-02-23 15:00:00,Germany,Germany,DE,395.46,460.16,58.39,52.63,entsoe.eu,false,
2022-02-23 16:00:00,Germany,Germany,DE,455.97,522.42,54.0,47.94,entsoe.eu,false,
2022-02-23 17:00:00,Germany,Germany,DE,450.77,515.36,54.74,48.6,entsoe.eu,false,
2022-02-23 18:00:00,Germany,Germany,DE,433.83,497.72,55.52,49.76,entsoe.eu,false,
2022-02-23 19:00:00,Germany,Germany,DE,420.47,484.06,56.03,50.28,entsoe.eu,false,
2022-02-23 20:00:00,Germany,Germany,DE,409.83,472.96,56.77,50.97,entsoe.eu,false,
2022-02-23 21:00:00,Germany,Germany,DE,400.49,463.84,57.27,51.34,entsoe.eu,false,
2022-02-23 22:00:00,Germany,Germany,DE,376.73,438.8,59.69,53.5,entsoe.eu,false,
2022-02-23 23:00:00,Germany,Germany,DE,365.33,425.43,61.68,55.3,entsoe.eu,false,
2022-02-24 00:00:00,Germany,Germany,DE,363.82,423.56,61.88,55.37,entsoe.eu,false,
2022-02-24 01:00:00,Germany,Germany,DE,359.71,418.86,62.36,56.03,entsoe.eu,false,
2022-02-24 02:00:00,Germany,Germany,DE,358.77,417.92,62.41,56.05,entsoe.eu,false,
2022-02-24 03:00:00,Germany,Germany,DE,353.91,412.82,62.81,56.51,entsoe.eu,false,
2022-02-24 04:00:00,Germany,Germany,DE,368.88,428.53,61.39,55.28,entsoe.eu,false,
2022-02-24 05:00:00,Germany,Germany,DE,386.34,444.73,61.25,55.6,entsoe.eu,false,
2022-02-24 06:00:00,Germany,Germany,DE,394.63,453.21,61.1,55.58,entsoe.eu,false,
2022-02-24 07:00:00,Germany,Germany,DE,381.1,440.2,61.86,56.39,entsoe.eu,false,
2022-02-24 08:00:00,Germany,Germany,DE,360.94,420.91,62.82,57.3,entsoe.eu,false,
2022-02-24 09:00:00,Germany,Germany,DE,329.26,388.11,65.39,60.05,entsoe.eu,false,
2022-02-24 10:00:00,Germany,Germany,DE,293.64,349.92,69.03,63.76,entsoe.eu,false,
2022-02-24 11:00:00,Germany,Germany,DE,266.27,319.86,71.81,66.69,entsoe.eu,false,
2022-02-24 12:00:00,Germany,Germany,DE,256.28,308.53,72.75,67.64,entsoe.eu,false,
2022-02-24 13:00:00,Germany,Germany,DE,260.39,312.16,72.24,67.07,entsoe.eu,false,
2022-02-24 14:00:00,Germany,Germany,DE,271.92,323.73,71.04,65.81,entsoe.eu,false,
2022-02-24 15:00:00,Germany,Germany,DE,288.83,341.56,69.46,64.19,entsoe.eu,false,
2022-02-24 16:00:00,Germany,Germany,DE,315.36,369.05,67.16,61.92,entsoe.eu,false,
2022-02-24 17:00:00,Germany,Germany,DE,314.93,369.17,66.61,61.4,entsoe.eu,false,
2022-02-24 18:00:00,Germany,Germany,DE,301.74,355.23,67.81,62.51,entsoe.eu,false,
2022-02-24 19:00:00,Germany,Germany,DE,289.32,342.03,69.13,63.75,entsoe.eu,false,
2022-02-24 20:00:00,Germany,Germany,DE,291.81,344.6,69.16,63.56,entsoe.eu,false,
2022-02-24 21:00:00,Germany,Germany,DE,307.6,361.79,67.65,61.87,entsoe.eu,false,
2022-02-24 22:00:00,Germany,Germany,DE,307.32,361.76,67.77,61.78,entsoe.eu,false,
2022-02-24 23:00:00,Germany,Germany,DE,298.77,351.97,69.02,63.03,entsoe.eu,false,
2022-02-25 00:00:00,Germany,Germany,DE,292.38,345.08,69.65,63.48,entsoe.eu,false,
2022-02-25 01:00:00,Germany,Germany,DE,292.83,345.48,69.59,63.45,entsoe.eu,false,
2022-02-25 02:00:00,Germany,Germany,DE,289.19,341.55,69.86,63.75,entsoe.eu,false,
2022-02-25 03:00:00,Germany,Germany,DE,291.55,344.47,69.5,63.45,entsoe.eu,false,
2022-02-25 04:00:00,Germany,Germany,DE,296.73,349.96,69.09,63.13,entsoe.eu,false,
2022-02-25 05:00:00,Germany,Germany,DE,302.18,354.4,69.15,63.54,entsoe.eu,false,
2022-02-25 06:00:00,Germany,Germany,DE,307.94,360.96,68.47,63.14,entsoe.eu,false,
2022-02-25 07:00:00,Germany,Germany,DE,287.79,340.9,70.01,64.97,entsoe.eu,false,
2022-02-25 08:00:00,Germany,Germany,DE,252.2,303.45,73.39,68.62,entsoe.eu,false,
2022-02-25 09:00:00,Germany,Germany,DE,231.67,281.52,75.36,70.79,entsoe.eu,false,
2022-02-25 10:00:00,Germany,Germany,DE,230.83,280.6,75.39,70.82,entsoe.eu,false,
2022-02-25 11:00:00,Germany,Germany,DE,234.99,284.72,75.07,70.44,entsoe.eu,false,
2022-02-25 12:00:00,Germany,Germany,DE,252.29,302.51,73.67,69.0,entsoe.eu,false,
2022-02-25 13:00:00,Germany,Germany,DE,273.33,325.47,71.51,66.61,entsoe.eu,false,
2022-02-25 14:00:00,Germany,Germany,DE,303.15,357.06,68.7,63.6,entsoe.eu,false,
2022-02-25 15:00:00,Germany,Germany,DE,348.82,406.0,64.54,59.19,entsoe.eu,false,
2022-02-25 16:00:00,Germany,Germany,DE,372.47,430.67,62.6,57.14,entsoe.eu,false,
2022-02-25 17:00:00,Germany,Germany,DE,381.18,439.97,61.66,56.19,entsoe.eu,false,
2022-02-25 18:00:00,Germany,Germany,DE,387.99,447.82,60.6,55.0,entsoe.eu,false,
2022-02-25 19:00:00,Germany,Germany,DE,387.98,448.37,60.21,54.49,entsoe.eu,false,
2022-02-25 20:00:00,Germany,Germany,DE,384.53,445.42,60.01,54.1,entsoe.eu,false,
2022-02-25 21:00:00,Germany,Germany,DE,396.02,458.24,58.96,52.5,entsoe.eu,false,
2022-02-25 22:00:00,Germany,Germany,DE,404.83,467.92,58.24,51.54,entsoe.eu,false,
2022-02-25 23:00:00,Germany,Germany,DE,413.96,477.23,57.8,51.07,entsoe.eu,false,
2022-02-26 00:00:00,Germany,Germany,DE,443.13,509.03,54.97,48.05,entsoe.eu,false,
2022-02-26 01:00:00,Germany,Germany,DE,463.34,531.35,52.78,45.28,entsoe.eu,false,
2022-02-26 02:00:00,Germany,Germany,DE,476.72,547.29,50.36,42.24,entsoe.eu,false,
2022-02-26 03:00:00,Germany,Germany,DE,499.68,572.88,47.85,39.56,entsoe.eu,false,
2022-02-26 04:00:00,Germany,Germany,DE,520.18,595.62,45.75,37.57,entsoe.eu,false,
2022-02-26 05:00:00,Germany,Germany,DE,545.51,621.5,44.17,36.08,entsoe.eu,false,
2022-02-26 06:00:00,Germany,Germany,DE,563.65,640.77,43.11,35.05,entsoe.eu,false,
2022-02-26 07:00:00,Germany,Germany,DE,552.16,628.43,45.03,37.3,entsoe.eu,false,
2022-02-26 08:00:00,Germany,Germany,DE,527.69,604.25,46.75,39.04,entsoe.eu,false,
2022-02-26 09:00:00,Germany,Germany,DE,494.67,570.59,49.22,41.95,entsoe.eu,false,
2022-02-26 10:00:00,Germany,Germany,DE,471.41,546.33,51.32,44.47,entsoe.eu,false,
2022-02-26 11:00:00,Germany,Germany,DE,460.93,534.77,52.5,45.85,entsoe.eu,false,
2022-02-26 12:00:00,Germany,Germany,DE,460.88,534.82,52.88,46.13,entsoe.eu,false,
2022-02-26 13:00:00,Germany,Germany,DE,482.4,558.25,50.84,43.91,entsoe.eu,false,
2022-02-26 14:00:00,Germany,Germany,DE,516.5,595.13,47.03,39.03,entsoe.eu,false,
2022-02-26 15:00:00,Germany,Germany,DE,559.57,640.53,42.88,33.4,entsoe.eu,false,
2022-02-26 16:00:00,Germany,Germany,DE,590.31,673.1,39.27,28.65,entsoe.eu,false,
2022-02-26 17:00:00,Germany,Germany,DE,585.78,664.49,41.79,31.85,entsoe.eu,false,
2022-02-26 18:00:00,Germany,Germany,DE,582.07,660.18,42.33,33.73,entsoe.eu,false,
2022-02-26 19:00:00,Germany,Germany,DE,580.47,660.58,40.99,32.84,entsoe.eu,false,
2022-02-26 20:00:00,Germany,Germany,DE,569.3,650.07,40.85,32.44,entsoe.eu,false,
2022-02-26 21:00:00,Germany,Germany,DE,544.94,622.65,43.64,35.47,entsoe.eu,false,
2022-02-26 22:00:00,Germany,Germany,DE,521.12,596.49,46.06,38.13,entsoe.eu,false,
2022-02-26 23:00:00,Germany,Germany,DE,507.61,580.73,48.44,40.4,entsoe.eu,false,
2022-02-27 00:00:00,Germany,Germany,DE,495.65,567.61,49.93,42.02,entsoe.eu,false,
2022-02-27 01:00:00,Germany,Germany,DE,476.96,548.08,51.79,43.62,entsoe.eu,false,
2022-02-27 02:00:00,Germany,Germany,DE,487.68,559.39,51.06,42.7,entsoe.eu,false,
2022-02-27 03:00:00,Germany,Germany,DE,489.38,561.24,50.86,42.63,entsoe.eu,false,
2022-02-27 04:00:00,Germany,Germany,DE,490.35,562.26,50.74,42.7,entsoe.eu,false,
2022-02-27 05:00:00,Germany,Germany,DE,486.64,557.73,51.09,43.11,entsoe.eu,false,
2022-02-27 06:00:00,Germany,Germany,DE,474.59,544.94,52.33,44.64,entsoe.eu,false,
2022-02-27 07:00:00,Germany,Germany,DE,433.08,500.96,56.45,49.46,entsoe.eu,false,
2022-02-27 08:00:00,Germany,Germany,DE,377.56,442.74,61.93,55.56,entsoe.eu,false,
2022-02-27 09:00:00,Germany,Germany,DE,333.7,396.41,66.25,60.29,entsoe.eu,false,
2022-02-27 10:00:00,Germany,Germany,DE,303.43,363.7,69.24,63.58,entsoe.eu,false,
2022-02-27 11:00:00,Germany,Germany,DE,275.46,334.33,71.83,66.22,entsoe.eu,false,
2022-02-27 12:00:00,Germany,Germany,DE,264.07,323.24,72.9,67.45,entsoe.eu,false,
2022-02-27 13:00:00,Germany,Germany,DE,276.72,337.08,71.61,65.85,entsoe.eu,false,
2022-02-27 14:00:00,Germany,Germany,DE,328.2,390.98,66.66,60.39,entsoe.eu,false,
2022-02-27 15:00:00,Germany,Germany,DE,408.81,476.3,59.03,52.21,entsoe.eu,false,
2022-02-27 16:00:00,Germany,Germany,DE,479.44,549.2,52.72,45.61,entsoe.eu,false,
2022-02-27 17:00:00,Germany,Germany,DE,473.79,540.92,53.49,46.87,entsoe.eu,false,
2022-02-27 18:00:00,Germany,Germany,DE,456.68,524.05,53.66,47.09,entsoe.eu,false,
2022-02-27 19:00:00,Germany,Germany,DE,442.9,510.57,54.33,47.75,entsoe.eu,false,
2022-02-27 20:00:00,Germany,Germany,DE,439.39,506.32,54.85,48.12,entsoe.eu,false,
2022-02-27 21:00:00,Germany,Germany,DE,446.9,514.43,54.2,47.28,entsoe.eu,false,
2022-02-27 22:00:00,Germany,Germany,DE,452.02,519.61,54.04,46.77,entsoe.eu,false,
2022-02-27 23:00:00,Germany,Germany,DE,465.11,533.67,52.38,44.66,entsoe.eu,false,
2022-02-28 00:00:00,Germany,Germany,DE,476.56,546.33,51.13,43.44,entsoe.eu,false,
2022-02-28 01:00:00,Germany,Germany,DE,487.2,557.95,50.02,42.26,entsoe.eu,false,
2022-02-28 02:00:00,Germany,Germany,DE,501.52,573.39,48.59,40.57,entsoe.eu,false,
2022-02-28 03:00:00,Germany,Germany,DE,507.37,580.46,47.58,39.56,entsoe.eu,false,
2022-02-28 04:00:00,Germany,Germany,DE,508.87,583.05,46.78,39.1,entsoe.eu,false,
2022-02-28 05:00:00,Germany,Germany,DE,506.46,579.68,47.33,40.15,entsoe.eu,false,
2022-02-28 06:00:00,Germany,Germany,DE,505.28,577.72,48.3,41.66,entsoe.eu,false,
2022-02-28 07:00:00,Germany,Germany,DE,474.37,545.34,51.23,45.25,entsoe.eu,false,
2022-02-28 08:00:00,Germany,Germany,DE,442.05,511.79,54.38,48.82,entsoe.eu,false,
2022-02-28 09:00:00,Germany,Germany,DE,411.52,481.2,56.91,51.37,entsoe.eu,false,
2022-02-28 10:00:00,Germany,Germany,DE,381.76,449.56,59.83,54.65,entsoe.eu,false,
2022-02-28 11:00:00,Germany,Germany,DE,361.53,427.73,62.07,56.93,entsoe.eu,false,
2022-02-28 12:00:00,Germany,Germany,DE,355.87,421.61,62.59,57.39,entsoe.eu,false,
2022-02-28 13:00:00,Germany,Germany,DE,370.21,436.69,61.06,55.76,entsoe.eu,false,
2022-02-28 14:00:00,Germany,Germany,DE,401.93,470.14,57.9,52.14,entsoe.eu,false,
2022-02-28 15:00:00,Germany,Germany,DE,452.21,522.66,53.28,46.73,entsoe.eu,false,
2022-02-28 16:00:00,Germany,Germany,DE,482.75,552.96,51.13,44.06,entsoe.eu,false,
2022-02-28 17:00:00,Germany,Germany,DE,479.07,546.17,52.43,46.23,entsoe.eu,false,
2022-02-28 18:00:00,Germany,Germany,DE,454.08,520.57,53.23,47.22,entsoe.eu,false,
2022-02-28 19:00:00,Germany,Germany,DE,436.75,502.48,54.06,47.97,entsoe.eu,false,
2022-02-28 20:00:00,Germany,Germany,DE,423.79,487.79,55.82,49.55,entsoe.eu,false,
2022-02-28 21:00:00,Germany,Germany,DE,426.8,490.11,56.28,49.92,entsoe.eu,false,
2022-02-28 22:00:00,Germany,Germany,DE,427.62,491.12,56.29,49.75,entsoe.eu,false,
2022-02-28 23:00:00,Germany,Germany,DE,429.51,493.29,56.07,49.39,entsoe.eu,false,
2022-03-01 00:00:00,Germany,Germany,DE,438.78,503.85,54.91,48.1,entsoe.eu,false,
2022-03-01 01:00:00,Germany,Germany,DE,448.11,514.42,53.94,46.95,entsoe.eu,false,
2022-03-01 02:00:00,Germany,Germany,DE,468.04,536.59,51.77,44.6,entsoe.eu,false,
2022-03-01 03:00:00,Germany,Germany,DE,477.02,547.4,50.32,43.09,entsoe.eu,false,
2022-03-01 04:00:00,Germany,Germany,DE,482.99,554.54,49.13,42.03,entsoe.eu,false,
2022-03-01 05:00:00,Germany,Germany,DE,484.82,556.11,49.03,42.05,entsoe.eu,false,
2022-03-01 06:00:00,Germany,Germany,DE,476.73,546.8,50.83,44.57,entsoe.eu,false,
2022-03-01 07:00:00,Germany,Germany,DE,450.1,522.31,51.5,45.45,entsoe.eu,false,
2022-03-01 08:00:00,Germany,Germany,DE,423.03,494.94,54.15,48.41,entsoe.eu,false,
2022-03-01 09:00:00,Germany,Germany,DE,402.93,474.07,56.04,50.56,entsoe.eu,false,
2022-03-01 10:00:00,Germany,Germany,DE,388.89,459.03,57.53,52.07,entsoe.eu,false,
2022-03-01 11:00:00,Germany,Germany,DE,391.64,461.88,57.41,51.99,entsoe.eu,false,
2022-03-01 12:00:00,Germany,Germany,DE,408.46,480.53,55.48,49.8,entsoe.eu,false,
2022-03-01 13:00:00,Germany,Germany,DE,447.06,523.05,50.85,44.92,entsoe.eu,false,
2022-03-01 14:00:00,Germany,Germany,DE,500.19,581.21,44.33,37.72,entsoe.eu,false,
2022-03-01 15:00:00,Germany,Germany,DE,548.15,632.34,39.19,30.59,entsoe.eu,false,
2022-03-01 16:00:00,Germany,Germany,DE,573.51,657.19,37.29,26.8,entsoe.eu,false,
2022-03-01 17:00:00,Germany,Germany,DE,569.1,650.17,39.03,29.3,entsoe.eu,false,
2022-03-01 18:00:00,Germany,Germany,DE,574.21,655.54,38.68,29.9,entsoe.eu,false,
2022-03-01 19:00:00,Germany,Germany,DE,582.73,667.53,35.92,27.36,entsoe.eu,false,
2022-03-01 20:00:00,Germany,Germany,DE,586.01,672.82,34.31,25.81,entsoe.eu,false,
2022-03-01 21:00:00,Germany,Germany,DE,595.32,683.8,32.73,24.25,entsoe.eu,false,
2022-03-01 22:00:00,Germany,Germany,DE,608.52,698.18,31.61,23.11,entsoe.eu,false,
2022-03-01 23:00:00,Germany,Germany,DE,618.44,708.21,31.01,21.8,entsoe.eu,false,
2022-03-02 00:00:00,Germany,Germany,DE,623.11,712.12,31.53,21.63,entsoe.eu,false,
2022-03-02 01:00:00,Germany,Germany,DE,621.41,710.2,31.85,21.82,entsoe.eu,false,
2022-03-02 02:00:00,Germany,Germany,DE,611.09,698.93,32.71,22.23,entsoe.eu,false,
2022-03-02 03:00:00,Germany,Germany,DE,604.26,691.93,32.99,22.37,entsoe.eu,false,
2022-03-02 04:00:00,Germany,Germany,DE,595.23,682.83,33.33,22.8,entsoe.eu,false,
2022-03-02 05:00:00,Germany,Germany,DE,583.51,669.7,34.68,24.78,entsoe.eu,false,
2022-03-02 06:00:00,Germany,Germany,DE,567.01,650.17,37.36,28.09,entsoe.eu,false,
2022-03-02 07:00:00,Germany,Germany,DE,541.02,622.26,40.5,32.21,entsoe.eu,false,
2022-03-02 08:00:00,Germany,Germany,DE,511.29,590.78,44.08,37.25,entsoe.eu,false,
2022-03-02 09:00:00,Germany,Germany,DE,479.93,557.4,47.48,41.17,entsoe.eu,false,
2022-03-02 10:00:00,Germany,Germany,DE,453.08,529.39,50.21,44.36,entsoe.eu,false,
2022-03-02 11:00:00,Germany,Germany,DE,446.23,522.1,51.05,45.23,entsoe.eu,false,
2022-03-02 12:00:00,Germany,Germany,DE,452.24,529.24,50.22,44.4,entsoe.eu,false,
2022-03-02 13:00:00,Germany,Germany,DE,467.4,545.69,48.21,42.04,entsoe.eu,false,
2022-03-02 14:00:00,Germany,Germany,DE,498.24,578.79,44.8,37.8,entsoe.eu,false,
2022-03-02 15:00:00,Germany,Germany,DE,537.5,620.98,40.28,31.6,entsoe.eu,false,
2022-03-02 16:00:00,Germany,Germany,DE,564.83,648.77,37.73,26.92,entsoe.eu,false,
2022-03-02 17:00:00,Germany,Germany,DE,564.35,646.04,38.92,29.22,entsoe.eu,false,
2022-03-02 18:00:00,Germany,Germany,DE,564.19,645.84,39.15,30.31,entsoe.eu,false,
2022-03-02 19:00:00,Germany,Germany,DE,569.88,654.29,37.03,28.15,entsoe.eu,false,
2022-03-02 20:00:00,Germany,Germany,DE,578.18,664.55,35.51,26.78,entsoe.eu,false,
2022-03-02 21:00:00,Germany,Germany,DE,586.01,673.91,34.36,25.86,entsoe.eu,false,
2022-03-02 22:00:00,Germany,Germany,DE,593.56,681.98,33.96,25.79,entsoe.eu,false,
2022-03-02 23:00:00,Germany,Germany,DE,599.18,688.28,34.04,25.5,entsoe.eu,false,
2022-03-03 00:00:00,Germany,Germany,DE,607.96,697.5,33.47,24.7,entsoe.eu,false,
2022-03-03 01:00:00,Germany,Germany,DE,612.76,702.32,33.17,24.2,entsoe.eu,false,
2022-03-03 02:00:00,Germany,Germany,DE,602.3,690.97,34.05,25.04,entsoe.eu,false,
2022-03-03 03:00:00,Germany,Germany,DE,591.74,679.32,35.15,25.9,entsoe.eu,false,
2022-03-03 04:00:00,Germany,Germany,DE,578.53,665.03,36.0,26.23,entsoe.eu,false,
2022-03-03 05:00:00,Germany,Germany,DE,563.02,646.37,38.64,28.73,entsoe.eu,false,
2022-03-03 06:00:00,Germany,Germany,DE,542.66,621.72,42.24,32.99,entsoe.eu,false,
2022-03-03 07:00:00,Germany,Germany,DE,504.97,582.11,46.07,39.25,entsoe.eu,false,
2022-03-03 08:00:00,Germany,Germany,DE,463.51,538.77,50.39,44.47,entsoe.eu,false,
2022-03-03 09:00:00,Germany,Germany,DE,431.96,504.19,54.37,48.9,entsoe.eu,false,
2022-03-03 10:00:00,Germany,Germany,DE,403.42,474.93,56.5,51.19,entsoe.eu,false,
2022-03-03 11:00:00,Germany,Germany,DE,390.29,460.68,57.78,52.52,entsoe.eu,false,
2022-03-03 12:00:00,Germany,Germany,DE,395.2,465.81,57.26,51.87,entsoe.eu,false,
2022-03-03 13:00:00,Germany,Germany,DE,409.8,481.08,55.75,50.09,entsoe.eu,false,
2022-03-03 14:00:00,Germany,Germany,DE,446.51,520.48,51.83,45.63,entsoe.eu,false,
2022-03-03 15:00:00,Germany,Germany,DE,497.14,575.63,45.89,38.99,entsoe.eu,false,
2022-03-03 16:00:00,Germany,Germany,DE,534.05,613.73,42.45,33.44,entsoe.eu,false,
2022-03-03 17:00:00,Germany,Germany,DE,530.37,606.18,44.57,36.33,entsoe.eu,false,
2022-03-03 18:00:00,Germany,Germany,DE,521.12,596.26,45.37,38.54,entsoe.eu,false,
2022-03-03 19:00:00,Germany,Germany,DE,513.9,590.82,44.18,36.86,entsoe.eu,false,
2022-03-03 20:00:00,Germany,Germany,DE,521.32,599.23,43.37,36.31,entsoe.eu,false,
2022-03-03 21:00:00,Germany,Germany,DE,527.53,605.58,43.14,35.86,entsoe.eu,false,
2022-03-03 22:00:00,Germany,Germany,DE,536.39,614.24,43.48,35.81,entsoe.eu,false,
2022-03-03 23:00:00,Germany,Germany,DE,545.8,624.64,42.68,34.69,entsoe.eu,false,
2022-03-04 00:00:00,Germany,Germany,DE,558.39,638.34,41.45,33.11,entsoe.eu,false,
2022-03-04 01:00:00,Germany,Germany,DE,564.21,644.71,40.86,31.88,entsoe.eu,false,
2022-03-04 02:00:00,Germany,Germany,DE,566.57,647.63,40.34,30.19,entsoe.eu,false,
2022-03-04 03:00:00,Germany,Germany,DE,568.13,649.78,39.65,29.17,entsoe.eu,false,
2022-03-04 04:00:00,Germany,Germany,DE,562.28,645.29,38.72,28.54,entsoe.eu,false,
2022-03-04 05:00:00,Germany,Germany,DE,555.55,638.64,38.61,28.96,entsoe.eu,false,
2022-03-04 06:00:00,Germany,Germany,DE,549.1,629.91,40.56,32.03,entsoe.eu,false,
2022-03-04 07:00:00,Germany,Germany,DE,519.23,597.99,43.96,37.11,entsoe.eu,false,
2022-03-04 08:00:00,Germany,Germany,DE,475.5,552.37,47.9,41.77,entsoe.eu,false,
2022-03-04 09:00:00,Germany,Germany,DE,435.74,509.72,52.44,46.56,entsoe.eu,false,
2022-03-04 10:00:00,Germany,Germany,DE,408.15,479.58,55.6,49.95,entsoe.eu,false,
2022-03-04 11:00:00,Germany,Germany,DE,398.24,468.37,57.02,51.39,entsoe.eu,false,
2022-03-04 12:00:00,Germany,Germany,DE,402.62,472.9,56.79,50.91,entsoe.eu,false,
2022-03-04 13:00:00,Germany,Germany,DE,421.63,493.61,54.71,48.5,entsoe.eu,false,
2022-03-04 14:00:00,Germany,Germany,DE,448.87,523.21,51.24,44.33,entsoe.eu,false,
2022-03-04 15:00:00,Germany,Germany,DE,486.13,563.52,46.64,38.81,entsoe.eu,false,
